#,command,apropos
7299,archive_read(3)          , functions for reading streaming archives
7300,"archive_read_add_passphrase(3), archive_read_set_passphrase_callback(3) ", functions for reading encrypted archives
7301,"archive_read_close(3), archive_read_finish(3), archive_read_free(3) ", functions for reading streaming archives
7302,"archive_read_data(3), archive_read_data archive_read_data_block(3), archive_read_data_skip(3), archive_read_data_into_fd(3) ", functions for reading streaming archives
7303,"archive_read_disk(3), archive_read_disk_new(3), archive_read_disk_set_behavior(3), archive_read_disk_set_symlink_logical(3), archive_read_disk_set_symlink_physical(3), archive_read_disk_set_symlink_hybrid(3), archive_read_disk_entry_from_file(3), archive_read_disk_gname(3), archive_read_disk_uname(3), archive_read_disk_set_uname_lookup(3), archive_read_disk_set_gname_lookup(3), archive_read_disk_set_standard_lookup(3) ", functions for reading objects from disk
7304,"archive_read_extract(3), archive_read_extract2(3), archive_read_extract_set_progress_callback(3) ", functions for reading streaming archives
7305,"archive_read_filter(3), archive_read_support_filter_all(3), archive_read_support_filter_bzip2(3), archive_read_support_filter_compress(3), archive_read_support_filter_gzip(3), archive_read_support_filter_lz4(3), archive_read_support_filter_lzma(3), archive_read_support_filter_none(3), archive_read_support_filter_rpm(3), archive_read_support_filter_uu(3), archive_read_support_filter_xz(3), archive_read_support_filter_zstd(3), archive_read_support_filter_program(3), archive_read_support_filter_program_signature(3) ", functions for reading streaming archives
7306,"archive_read_format(3), archive_read_support_format_7zip(3), archive_read_support_format_all(3), archive_read_support_format_ar(3), archive_read_support_format_by_code(3), archive_read_support_format_cab(3), archive_read_support_format_cpio(3), archive_read_support_format_empty(3), archive_read_support_format_iso9660(3), archive_read_support_format_lha(3), archive_read_support_format_mtree(3), archive_read_support_format_rar(3), archive_read_support_format_raw(3), archive_read_support_format_tar(3), archive_read_support_format_xar(3), archive_read_support_format_zip(3) ", functions for reading streaming archives
7307,"archive_read_header(3), archive_read_next_header(3), archive_read_next_header2(3) ", functions for reading streaming archives
7308,archive_read_new(3)      , functions for reading streaming archives
7309,"archive_read_open(3), archive_read_open2(3), archive_read_open_fd(3), archive_read_open_FILE(3), archive_read_open_filename(3), archive_read_open_memory(3) ", functions for reading streaming archives
7310,"archive_read_set_filter_option(3), archive_read_set_format_option(3), archive_read_set_option(3), archive_read_set_options(3) ", functions controlling options for reading archives
7311,"archive_util(3), archive_clear_error(3), archive_compression(3), archive_compression_name(3), archive_copy_error(3), archive_errno(3), archive_error_string(3), archive_file_count(3), archive_filter_code(3), archive_filter_count(3), archive_filter_name(3), archive_format(3), archive_format_name(3), archive_position(3), archive_set_error(3) ", libarchive utility functions
7312,archive_write(3)         , functions for creating archives
7313,"archive_write_blocksize(3), archive_write_get_bytes_per_block(3), archive_write_set_bytes_per_block(3), archive_write_get_bytes_in_last_block(3), archive_write_set_bytes_in_last_block(3) ", functions for creating archives
7314,"archive_write_data(3), archive_write_data_block(3) ", functions for creating archives
7315,"archive_write_disk(3), archive_write_disk_new(3), archive_write_disk_set_options(3), archive_write_disk_set_skip_file(3), archive_write_disk_set_group_lookup(3), archive_write_disk_set_standard_lookup(3), archive_write_disk_set_user_lookup(3) ", functions for creating objects on disk
7316,"archive_write_fail(3), archive_write_close(3), archive_write_finish(3), archive_write_free(3) ", functions for creating archives
7317,"archive_write_filter(3), archive_write_add_filter_b64encode(3), archive_write_add_filter_by_name(3), archive_write_add_filter_bzip2(3), archive_write_add_filter_compress(3), archive_write_add_filter_grzip(3), archive_write_add_filter_gzip(3), archive_write_add_filter_lrzip(3), archive_write_add_filter_lz4(3), archive_write_add_filter_lzip(3), archive_write_add_filter_lzma(3), archive_write_add_filter_lzop(3), archive_write_add_filter_none(3), archive_write_add_filter_program(3), archive_write_add_filter_uuencode(3), archive_write_add_filter_xz(3), archive_write_add_filter_zstd(3) ", functions enabling output filters
7318,archive_write_finish_entry(3) , functions for creating archives
7319,"archive_write_format(3), archive_write_set_format(3), archive_write_set_format_7zip(3), archive_write_set_format_ar(3), archive_write_set_format_ar_bsd(3), archive_write_set_format_ar_svr4(3), archive_write_set_format_by_name(3), archive_write_set_format_cpio(3), archive_write_set_format_cpio_newc(3), archive_write_set_format_filter_by_ext(3), archive_write_set_format_filter_by_ext_def(3), archive_write_set_format_gnutar(3), archive_write_set_format_iso9660(3), archive_write_set_format_mtree(3), archive_write_set_format_mtree_classic(3), archive_write_set_format_mtree_default(3), archive_write_set_format_pax(3), archive_write_set_format_pax_restricted(3), archive_write_set_format_raw(3), archive_write_set_format_shar(3), archive_write_set_format_shar_dump(3), archive_write_set_format_ustar(3), archive_write_set_format_v7tar(3), archive_write_set_format_warc(3), archive_write_set_format_xar(3), archive_write_set_format_zip(3) ", functions for creating archives
7320,archive_write_header(3)  , functions for creating archives
7321,archive_write_new(3)     , functions for creating archives
7322,"archive_write_open(3), archive_write_open_fd(3), archive_write_open_FILE(3), archive_write_open_filename(3), archive_write_open_memory(3) ", functions for creating archives
7323,"archive_write_set_filter_option(3), archive_write_set_format_option(3), archive_write_set_option(3), archive_write_set_options(3) ", functions controlling options for writing archives
7324,"archive_write_set_passphrase(3), archive_write_set_passphrase_callback(3) ", functions for writing encrypted archives
7325,autopoint(1)             , copies standard gettext infrastructure
7326,bind_textdomain_codeset(3) , set encoding of message translations
7327,bindtextdomain(3)        , set directory containing message catalogs
7328,"editline(3), el_init(3), el_init_fd(3), el_end(3), el_reset(3), el_gets(3), el_wgets(3), el_getc(3), el_wgetc(3), el_push(3), el_wpush(3), el_parse(3), el_wparse(3), el_set(3), el_wset(3), el_get(3), el_wget(3), el_source(3), el_resize(3), el_cursor(3), el_line(3), el_wline(3), el_insertstr(3), el_winsertstr(3), el_deletestr(3), el_wdeletestr(3), history_init(3), history_winit(3), history_end(3), history_wend(3), history(3), history_w(3), tok_init(3), tok_winit(3), tok_end(3), tok_wend(3), tok_reset(3), tok_wreset(3), tok_line(3), tok_wline(3), tok_str(3), tok_wstr(3) "," line editor, history and tokenization functions"
7329,editline(7)              , line editing user interface
7330,editrc(5)                , configuration file for editline library
7331,envsubst(1)              , substitutes environment variables in shell format strings
7332,ffi_call(3)              , Invoke a foreign function
7333,freetype,config(1)       
7334,genbrk(1)                , Compiles ICU break iteration rules source files into binary data files
7335,gendict(1)               , Compiles word list into ICU string trie dictionary
7336,gensprep(8)              , compile StringPrep data from files filtered by filterRFC3454.pl
7337,gettextize(1)            , install or upgrade gettext infrastructure
7338,iconv_open_into(3)       , initialize descriptor for character set conversion
7339,ipython(1)               , Tools for Interactive Computing in Python
7340,"isql(1), iusql(1)        ", unixODBC command
7341,isympy(1)                , interactive shell for SymPy
7342,k5identity(5)            , Kerberos V5 client principal selection rules rst2man
7343,k5login(5)               , Kerberos V5 acl file for host access rst2man
7344,k5srvutil(1)             , host key table (keytab) manipulation utility rst2man
7345,kadm5.acl(5)             , Kerberos ACL file rst2man
7346,kadmin(1)                , Kerberos V5 database administration program rst2man
7347,kadmind(8)               , KADM5 administration server rst2man
7348,kdb5_ldap_util(8)        , Kerberos configuration utility rst2man
7349,kdb5_util(8)             , Kerberos database maintenance utility rst2man
7350,kdc.conf(5)              , Kerberos V5 KDC configuration file rst2man
7351,kdestroy(1)              , destroy Kerberos tickets rst2man
7352,kerberos(7)              , Overview of using Kerberos rst2man
7353,kinit(1)                 , obtain and cache Kerberos ticket
7354,klist(1)                 , list cached Kerberos tickets rst2man
7355,kpasswd(1)               , change a user's Kerberos password rst2man
7356,kprop(8)                 , propagate a Kerberos V5 principal database to a replica server rst2man
7357,kpropd(8)                , Kerberos V5 replica KDC update server rst2man
7358,kproplog(8)              , display the contents of the Kerberos principal update log rst2man
7359,krb5,config(1)           
7360,krb5.conf(5)             , Kerberos configuration file rst2man
7361,krb5kdc(8)               , Kerberos V5 KDC rst2man
7362,ksu(1)                   , Kerberized super
7363,kswitch(1)               , switch primary ticket cache rst2man
7364,ktutil(1)                , Kerberos keytab file maintenance utility rst2man
7365,kvno(1)                  , print key version numbers of Kerberos principals rst2man
7366,libarchive(3)            , functions for reading and writing streaming archives
7367,libarchive_changes(3)    , changes in libarchive interface
7368,libarchive_internals(3)  , description of libarchive internal interfaces
7369,libssh2_agent_init(3)    , init an ssh
7370,libssh2_base64_decode(3) , decode a base64 encoded string
7371,libssh2_channel_forward_listen_ex(3) , listen to inbound connections
7372,libssh2_channel_handle_extended_data(3) , set extended data handling mode
7373,libssh2_channel_handle_extended_data2(3) , set extended data handling mode
7374,libssh2_channel_receive_window_adjust(3) , adjust the channel window
7375,libssh2_channel_receive_window_adjust2(3) , adjust the channel window
7376,libssh2_channel_set_blocking(3) , set or clear blocking mode on channel
7377,libssh2_channel_window_read(3) , convenience macro for libssh2_channel_window_read_ex(3) calls
7378,libssh2_channel_window_read_ex(3) , Check the status of the read window
7379,libssh2_channel_window_write(3) , convenience macro for libssh2_channel_window_write_ex(3) calls
7380,libssh2_channel_window_write_ex(3) , Check the status of the write window
7381,libssh2_channel_write_ex(3) , write data to a channel stream blocking
7382,libssh2_channel_x11_req_ex(3) , request an X11 forwarding channel
7383,libssh2_exit(3)          , global library deinitialization
7384,libssh2_init(3)          , global library initialization
7385,libssh2_knownhost_check(3) , check a host+key against the list of known hosts
7386,libssh2_knownhost_checkp(3) , check a host+key against the list of known hosts
7387,libssh2_knownhost_init(3) , init a collection of known hosts
7388,libssh2_knownhost_readline(3) , read a known host line
7389,libssh2_knownhost_writeline(3) , convert a known host to a line for storage
7390,libssh2_publickey_init(3) , TODO
7391,libssh2_session_abstract(3) , return a pointer to a session's abstract pointer
7392,libssh2_session_disconnect_ex(3) , terminate transport layer
7393,libssh2_session_free(3)  , frees resources associated with a session instance
7394,libssh2_session_get_blocking(3) , TODO
7395,libssh2_session_get_timeout(3) , get the timeout for blocking functions
7396,libssh2_session_init(3)  , convenience macro for libssh2_session_init_ex(3) calls
7397,libssh2_session_init_ex(3) , initializes an SSH session object
7398,libssh2_session_set_blocking(3) , set or clear blocking mode on session
7399,libssh2_session_set_last_error(3) , sets the internal error state
7400,libssh2_session_set_timeout(3) , set timeout for blocking functions
7401,libssh2_session_startup(3) , begin transport layer
7402,libssh2_sftp_init(3)     , open SFTP channel for the given SSH session
7403,libssh2_sftp_readlink(3) , convenience macro for libssh2_sftp_symlink_ex(3)
7404,libssh2_sftp_realpath(3) , convenience macro for libssh2_sftp_symlink_ex(3)
7405,libssh2_sftp_rewind(3)   , convenience macro for libssh2_sftp_seek64(3) calls
7406,libssh2_sftp_seek(3)     , set the read/write position indicator within a file
7407,libssh2_sftp_seek64(3)   , set the read/write position within a file
7408,libssh2_sftp_symlink(3)  , convenience macro for libssh2_sftp_symlink_ex(3)
7409,libssh2_sftp_symlink_ex(3) , read or set a symbolic link
7410,libssh2_sftp_tell(3)     , get the current read/write position indicator for a file
7411,libssh2_sftp_tell64(3)   , get the current read/write position indicator for a file
7412,libssh2_sftp_unlink(3)   , convenience macro for libssh2_sftp_unlink_ex(3) calls
7413,libssh2_sftp_unlink_ex(3) , unlink an SFTP file
7414,libssh2_trace(3)         , enable debug info from inside libssh2
7415,libssh2_userauth_keyboard_interactive(3) , convenience macro for libssh2_userauth_keyboard_interactive_ex(3) calls
7416,libssh2_userauth_keyboard_interactive_ex(3) , authenticate a session using keyboard
7417,libssh2_userauth_publickey(3) , authenticate using a callback function
7418,lzmainfo(1)              , show information stored in the .lzma file header
7419,msgattrib(1)             , attribute matching and manipulation on message catalog
7420,msgcat(1)                , combines several message catalogs
7421,msgfmt(1)                , compile message catalog to binary format
7422,msggrep(1)               , pattern matching on message catalog
7423,msginit(1)               , initialize a message catalog
7424,msgunfmt(1)              , uncompile message catalog from binary format
7425,msguniq(1)               , unify duplicate translations in message catalog
7426,"odbc.ini(5), /etc/odbc.ini(5), $HOME/.odbc.ini(5) ", unixODBC data sources configuration
7427,odbc_config(1)           , get compile options for compiling unixODBC client
7428,odbcinst(1)              , An unixODBC tool for manipulating configuration files
7429,"odbcinst.ini(5), /etc/odbcinst.ini(5) ", An unixODBC drivers configuration
7430,"python3(1), python(1)    "," an interpreted, interactive, object"
7431,readline(3)              , get a line from a user with editing
7432,recode,sr
7433,sclient(1)               , sample Kerberos version 5 client rst2man
7434,sserver(8)               , sample Kerberos version 5 server rst2man
7435,textdomain(3)            , set domain for future gettext() calls
7436,wrjpgcom(1)              , insert text comments into a JPEG file
7437,xgettext(1)              , extract gettext strings from source
7438,xml2,"config(1), xml"
7439,xmlcatalog(1)            , Command line tool to parse and manipulate XML or SGML catalog files
7440,xmllint(1)               , command line XML tool
7441,xmlwf(1)                 , Determines if an XML document is well
7442,xsltproc(1)              , command line XSLT processor
7443,zmq(7)                   , 0MQ lightweight messaging kernel
7444,zmq_atomic_counter_inc(3) , increment an atomic counter
7445,zmq_bind(3)              , accept incoming connections on a socket
7446,zmq_connect(3)           , create outgoing connection from socket
7447,zmq_ctx_term(3)          , terminate a 0MQ context
7448,zmq_errno(3)             , retrieve value of errno for the calling thread
7449,zmq_inproc(7)            , 0MQ local in
7450,zmq_ipc(7)               , 0MQ local inter
7451,zmq_msg_data(3)          , retrieve pointer to message content
7452,zmq_msg_init(3)          , initialise empty 0MQ message
7453,zmq_msg_init_data(3)     , initialise 0MQ message from a supplied buffer
7454,zmq_msg_init_size(3)     , initialise 0MQ message of a specified size
7455,zmq_msg_more(3)          , indicate if there are more message parts to receive
7456,zmq_msg_routing_id(3)    ," return routing ID for message, if any"
7457,zmq_msg_set_routing_id(3) , set routing ID property on message
7458,zmq_msg_size(3)          , retrieve message content size in bytes
7459,zmq_pgm(7)               , 0MQ reliable multicast transport using PGM
7460,zmq_plain(7)             , clear
7461,zmq_poll(3)              , input/output multiplexing
7462,zmq_poller(3)            , input/output multiplexing
7463,zmq_proxy(3)             , start built
7464,zmq_proxy_steerable(3)   , built
7465,zmq_strerror(3)          , get 0MQ error message string
7466,zmq_tcp(7)               , 0MQ unicast transport using TCP
7467,zmq_tipc(7)              , 0MQ unicast transport using TIPC
7468,zmq_unbind(3)            , Stop accepting connections on a socket
7469,zmq_vmci(7)              , 0MQ transport over virtual machine communicatios interface (VMCI) sockets
7470,zmq_z85_decode(3)        , decode a binary key from Z85 printable text
7471,zmq_z85_encode(3)        , encode a binary key as Z85 printable text
7472,zstdgrep(1)              , print lines matching a pattern in zstandard
7473,ALTER_AGGREGATE(7)       , change the definition of an aggregate function
7474,ALTER_COLLATION(7)       , change the definition of a collation
7475,ALTER_CONVERSION(7)      , change the definition of a conversion
7476,ALTER_DEFAULT_PRIVILEGES(7) , define default access privileges
7477,ALTER_DOMAIN(7)          , change the definition of a domain
7478,ALTER_EVENT_TRIGGER(7)   , change the definition of an event trigger
7479,ALTER_EXTENSION(7)       , change the definition of an extension
7480,ALTER_FOREIGN_DATA_WRAPPER(7) , change the definition of a foreign
7481,ALTER_FOREIGN_TABLE(7)   , change the definition of a foreign table
7482,ALTER_FUNCTION(7)        , change the definition of a function
7483,ALTER_INDEX(7)           , change the definition of an index
7484,ALTER_LANGUAGE(7)        , change the definition of a procedural language
7485,ALTER_LARGE_OBJECT(7)    , change the definition of a large object
7486,ALTER_MATERIALIZED_VIEW(7) , change the definition of a materialized view
7487,ALTER_OPERATOR(7)        , change the definition of an operator
7488,ALTER_OPERATOR_CLASS(7)  , change the definition of an operator class
7489,ALTER_OPERATOR_FAMILY(7) , change the definition of an operator family
7490,ALTER_POLICY(7)          , change the definition of a row level security policy
7491,ALTER_PROCEDURE(7)       , change the definition of a procedure
7492,ALTER_PUBLICATION(7)     , change the definition of a publication
7493,ALTER_ROUTINE(7)         , change the definition of a routine
7494,ALTER_RULE(7)            , change the definition of a rule
7495,ALTER_SCHEMA(7)          , change the definition of a schema
7496,ALTER_SEQUENCE(7)        , change the definition of a sequence generator
7497,ALTER_SERVER(7)          , change the definition of a foreign server
7498,ALTER_STATISTICS(7)      , change the definition of an extended statistics object
7499,ALTER_SUBSCRIPTION(7)    , change the definition of a subscription
7500,ALTER_TABLE(7)           , change the definition of a table
7501,ALTER_TABLESPACE(7)      , change the definition of a tablespace
7502,ALTER_TEXT_SEARCH_CONFIGURATION(7) , change the definition of a text search configuration
7503,ALTER_TEXT_SEARCH_DICTIONARY(7) , change the definition of a text search dictionary
7504,ALTER_TEXT_SEARCH_PARSER(7) , change the definition of a text search parser
7505,ALTER_TEXT_SEARCH_TEMPLATE(7) , change the definition of a text search template
7506,ALTER_TRIGGER(7)         , change the definition of a trigger
7507,ALTER_TYPE(7)            , change the definition of a type
7508,ALTER_USER_MAPPING(7)    , change the definition of a user mapping
7509,ALTER_VIEW(7)            , change the definition of a view
7510,App::Cpan(3)             , easily interact with CPAN from the command line
7511,App::Prove::State::Result(3) , Individual test suite results
7512,App::Prove::State::Result::Test(3) , Individual test results
7513,Archive::Tar::File(3)    , a subclass for in
7514,Attribute::Handlers(3)   , Simpler definition of attribute handlers
7515,AutoLoader(3)            , load subroutines only on demand
7516,AutoSplit(3)             , split a package for autoloading
7517,B::Concise(3)            ," Walk Perl syntax tree, printing concise info about ops"
7518,B::Op_private(3)         , OP op_private flag definitions
7519,B::Showlex(3)            , Show lexical variables used in functions or files
7520,B::Terse(3)              ," Walk Perl syntax tree, printing terse info about ops"
7521,BEGIN(7)                 , start a transaction block
7522,Benchmark(3)             , benchmark running times of Perl code
7523,CALL(7)                  , invoke a procedure
7524,CHECKPOINT(7)            , force a write
7525,CLUSTER(7)               , cluster a table according to an index
7526,COMMENT(7)               , define or change the comment of an object
7527,CORE(3)                  , Namespace for Perl's core routines
7528,CPAN::API::HOWTO(3)      , a recipe book for programming with CPAN.pm
7529,CPAN::Debug(3)           , internal debugging for CPAN.pm
7530,CPAN::FirstTime(3)       , Utility for CPAN::Config file Initialization
7531,CPAN::HandleConfig(3)    ," internal configuration handling for CPAN.pm n .SS """"""CLASS"
7532,CPAN::Kwalify(3)         , Interface between CPAN.pm and Kwalify.pm
7533,CPAN::Meta::Merge(3)     , Merging CPAN Meta fragments
7534,CPAN::Mirrors(3)         , Get CPAN mirror information and select a fast one
7535,CPAN::Nox(3)             , Wrapper around CPAN.pm without using any XS module
7536,CPAN::Plugin(3)          , Base class for CPAN shell extensions
7537,CPAN::Plugin::Specfile(3) , Proof of concept implementation of a trivial CPAN::Plugin
7538,CPAN::Queue(3)           , internal queue support for CPAN.pm
7539,CPAN::Tarzip(3)          , internal handling of tar archives for CPAN.pm
7540,CREATE_ACCESS_METHOD(7)  , define a new access method
7541,CREATE_AGGREGATE(7)      , define a new aggregate function
7542,CREATE_CAST(7)           , define a new cast
7543,CREATE_COLLATION(7)      , define a new collation
7544,CREATE_CONVERSION(7)     , define a new encoding conversion
7545,CREATE_DOMAIN(7)         , define a new domain
7546,CREATE_EVENT_TRIGGER(7)  , define a new event trigger
7547,CREATE_EXTENSION(7)      , install an extension
7548,CREATE_FOREIGN_DATA_WRAPPER(7) , define a new foreign
7549,CREATE_FOREIGN_TABLE(7)  , define a new foreign table
7550,CREATE_FUNCTION(7)       , define a new function
7551,CREATE_GROUP(7)          , define a new database role
7552,CREATE_INDEX(7)          , define a new index
7553,CREATE_LANGUAGE(7)       , define a new procedural language
7554,CREATE_MATERIALIZED_VIEW(7) , define a new materialized view
7555,CREATE_OPERATOR(7)       , define a new operator
7556,CREATE_OPERATOR_CLASS(7) , define a new operator class
7557,CREATE_OPERATOR_FAMILY(7) , define a new operator family
7558,CREATE_POLICY(7)         , define a new row level security policy for a table
7559,CREATE_PROCEDURE(7)      , define a new procedure
7560,CREATE_PUBLICATION(7)    , define a new publication
7561,CREATE_ROLE(7)           , define a new database role
7562,CREATE_RULE(7)           , define a new rewrite rule
7563,CREATE_SCHEMA(7)         , define a new schema
7564,CREATE_SEQUENCE(7)       , define a new sequence generator
7565,CREATE_SERVER(7)         , define a new foreign server
7566,CREATE_STATISTICS(7)     , define extended statistics
7567,CREATE_SUBSCRIPTION(7)   , define a new subscription
7568,CREATE_TABLE(7)          , define a new table
7569,CREATE_TABLESPACE(7)     , define a new tablespace
7570,CREATE_TABLE_AS(7)       , define a new table from the results of a query
7571,CREATE_TEXT_SEARCH_CONFIGURATION(7) , define a new text search configuration
7572,CREATE_TEXT_SEARCH_DICTIONARY(7) , define a new text search dictionary
7573,CREATE_TEXT_SEARCH_PARSER(7) , define a new text search parser
7574,CREATE_TEXT_SEARCH_TEMPLATE(7) , define a new text search template
7575,CREATE_TRANSFORM(7)      , define a new transform
7576,CREATE_TRIGGER(7)        , define a new trigger
7577,CREATE_TYPE(7)           , define a new data type
7578,CREATE_USER(7)           , define a new database role
7579,CREATE_USER_MAPPING(7)   , define a new mapping of a user to a foreign server
7580,CREATE_VIEW(7)           , define a new view
7581,Compress::Raw::Bzip2(3)  , Low
7582,Compress::Raw::Zlib(3)   , Low
7583,Compress::Zlib(3)        , Interface to zlib compression library
7584,Config(3)                , access Perl configuration information
7585,Cwd(3)                   , get pathname of current working directory
7586,DB(3)                    , programmatic interface to the Perl debugging API
7587,DBM_Filter::int32(3)     , filter for DBM_Filter
7588,DECLARE(7)               , define a cursor
7589,DROP_DOMAIN(7)           , remove a domain
7590,DROP_INDEX(7)            , remove an index
7591,DROP_ROUTINE(7)          , remove a routine
7592,DROP_USER_MAPPING(7)     , remove a user mapping for a foreign server
7593,Data::Dumper(3)          ," stringified perl data structures, suitable for both printing and ""eval"""
7594,Devel::Peek(3)           , A data debugging tool for the XS programmer
7595,Devel::SelfStubber(3)    , generate stubs for a SelfLoading module
7596,Digest::MD5(3)           , Perl interface to the MD5 Algorithm
7597,DynaLoader(3)            , Dynamically load C libraries into Perl code
7598,EXPLAIN(7)               , show the execution plan of a statement
7599,Encode(3)                , character encodings in Perl
7600,Encode::Alias(3)         , alias definitions to encodings
7601,Encode::Byte(3)          , Single Byte Encodings
7602,"Encode::CJKConstants(3), Encode::CJKConstants.pm(3) ", 
7603,Encode::CN(3)            , China
7604,Encode::CN::HZ(3)        , 
7605,Encode::Config(3)        , 
7606,Encode::EBCDIC(3)        , EBCDIC Encodings
7607,Encode::Encoding(3)      , Encode Implementation Base Class
7608,Encode::GSM0338(3)       , 
7609,Encode::Guess(3)         , 
7610,Encode::JP(3)            , Japanese Encodings
7611,Encode::JP::H2Z(3)       , 
7612,Encode::JP::JIS7(3)      , 
7613,Encode::KR(3)            , Korean Encodings
7614,Encode::KR::2022_KR(3)   , 
7615,Encode::MIME::Header(3)  , 
7616,Encode::MIME::NAME(3)    , 
7617,Encode::Supported(3)     , 
7618,Encode::Symbol(3)        , Symbol Encodings
7619,Encode::TW(3)            , Taiwan
7620,Encode::Unicode::UTF7(3) , 
7621,ExtUtils::CBuilder(3)    , Compile and link C code for Perl modules
7622,ExtUtils::CBuilder::Platform::Windows(3) , Builder class for Windows platforms
7623,ExtUtils::Command(3)     , utilities to replace common UNIX commands in Makefiles etc
7624,ExtUtils::Command::MM(3) , Commands for the MM's to use in Makefiles
7625,ExtUtils::Embed(3)       , Utilities for embedding Perl in C/C++ applications
7626,ExtUtils::Install(3)     , install files from here to there
7627,ExtUtils::Installed(3)   , Inventory management of installed modules
7628,ExtUtils::Liblist(3)     , determine libraries to use and how to use them
7629,ExtUtils::MM_BeOS(3)     , methods to override UN*X behaviour in ExtUtils::MakeMaker
7630,ExtUtils::MM_Cygwin(3)   , methods to override UN*X behaviour in ExtUtils::MakeMaker
7631,ExtUtils::MM_Darwin(3)   , special behaviors for OS X
7632,ExtUtils::MM_NW5(3)      , methods to override UN*X behaviour in ExtUtils::MakeMaker
7633,ExtUtils::MM_OS2(3)      , methods to override UN*X behaviour in ExtUtils::MakeMaker
7634,ExtUtils::MM_UWIN(3)     , U/WIN specific subclass of ExtUtils::MM_Unix
7635,ExtUtils::MM_VMS(3)      , methods to override UN*X behaviour in ExtUtils::MakeMaker
7636,ExtUtils::MM_Win32(3)    , methods to override UN*X behaviour in ExtUtils::MakeMaker
7637,ExtUtils::MM_Win95(3)    , method to customize MakeMaker for Win9X
7638,ExtUtils::MakeMaker::Tutorial(3) , Writing a module with MakeMaker
7639,ExtUtils::Miniperl(3)    , write the C code for miniperlmain.c and perlmain.c
7640,ExtUtils::Mksymlists(3)  , write linker options files for dynamic extension
7641,ExtUtils::ParseXS(3)     , converts Perl XS code into C code
7642,ExtUtils::ParseXS::Constants(3) , Initialization values for some globals
7643,ExtUtils::ParseXS::Eval(3) , Clean package to evaluate code in
7644,ExtUtils::ParseXS::Utilities(3) , Subroutines used with ExtUtils::ParseXS
7645,ExtUtils::Typemaps::Cmd(3) , Quick commands for handling typemaps
7646,ExtUtils::Typemaps::InputMap(3) , Entry in the INPUT section of a typemap
7647,ExtUtils::Typemaps::OutputMap(3) , Entry in the OUTPUT section of a typemap
7648,ExtUtils::Typemaps::Type(3) , Entry in the TYPEMAP section of a typemap
7649,ExtUtils::testlib(3)     , add blib/* directories to @INC
7650,FETCH(7)                 , retrieve rows from a query using a cursor
7651,FcAtomicOrigFile(3)      , return original file name
7652,FcAtomicReplaceOrig(3)   , replace original with new
7653,FcBlanksIsMember(3)      , Query membership in an FcBlanks
7654,FcCacheNumFont(3)        , Returns the number of fonts in cache
7655,FcCacheNumSubdir(3)      , Return the number of subdirectories in cache
7656,FcCharSetCount(3)        , Count entries in a charset
7657,FcCharSetFirstPage(3)    , Start enumerating charset contents
7658,FcCharSetIntersect(3)    , Intersect charsets
7659,FcCharSetIntersectCount(3) , Intersect and count charsets
7660,FcCharSetIsSubset(3)     , Test for charset inclusion
7661,FcCharSetNextPage(3)     , Continue enumerating charset contents
7662,FcConfigFileInfoIterGet(3) , Obtain the configuration file information
7663,FcConfigFileInfoIterInit(3) , Initialize the iterator
7664,FcConfigFileInfoIterNext(3) , Set the iterator to point to the next list
7665,FcConfigFilename(3)      , Find a config file
7666,FcConfigGetRescanInterval(3) , Get config rescan interval
7667,FcConfigGetSysRoot(3)    , Obtain the system root directory
7668,FcConfigReference(3)     , Increment config reference count
7669,FcConfigSetRescanInterval(3) , Set config rescan interval
7670,FcDefaultSubstitute(3)   , Perform default substitutions in a pattern
7671,FcDirCacheUnlink(3)      , Remove all caches related to dir
7672,FcDirScan(3)             , scan a font directory without caching it
7673,FcFini(3)                , finalize fontconfig library
7674,FcFontRenderPrepare(3)   , Prepare pattern for loading font file
7675,FcFontSetPrint(3)        , Print a set of patterns to stdout
7676,FcFontSort(3)            , Return list of matching fonts
7677,FcFreeTypeCharIndex(3)   , map Unicode to glyph id
7678,FcFreeTypeCharSetAndSpacing(3) , compute Unicode coverage and spacing type
7679,FcFreeTypeQuery(3)       , compute pattern from font file (and index)
7680,FcFreeTypeQueryAll(3)    , compute all patterns from font file (and index)
7681,FcInit(3)                , initialize fontconfig library
7682,FcInitBringUptoDate(3)   , reload configuration files if needed
7683,FcInitLoadConfig(3)      , load configuration
7684,FcInitLoadConfigAndFonts(3) , load configuration and font data
7685,FcInitReinitialize(3)    , re
7686,FcLangNormalize(3)       , Normalize the language string
7687,FcLangSetContains(3)     , check langset subset relation
7688,FcLangSetEqual(3)        , test for matching langsets
7689,FcLangSetGetLangs(3)     , get the list of languages in the langset
7690,FcMatrixInit(3)          , initialize an FcMatrix structure
7691,FcNameParse(3)           , Parse a pattern string
7692,FcNameUnparse(3)         , Convert a pattern back into a string that can be parsed
7693,FcPatternAdd,"Type(3), FcPatternAddInteger(3), FcPatternAddDouble(3), FcPatternAddString(3), FcPatternAddMatrix(3), FcPatternAddCharSet(3), FcPatternAddBool(3), FcPatternAddFTFace(3), FcPatternAddLangSet(3), FcPatternAddRange(3) "
7694,FcPatternAddWeak(3)      , Add a value to a pattern with weak binding
7695,FcPatternFindIter(3)     , Set the iterator to point to the object in the pattern
7696,FcPatternFormat(3)       , Format a pattern into a string according to a format specifier
